Daily 4 Day,11,4,2014,7,8,5,8,28
Daily 4 Day,11,5,2014,4,3,2,8,17
Daily 4 Day,11,6,2014,6,8,5,0,19
Daily 4 Day,11,7,2014,6,1,0,8,15
Daily 4 Day,11,8,2014,2,6,2,5,15
Daily 4 Day,11,10,2014,0,8,4,7,19
Daily 4 Day,11,11,2014,4,1,2,6,13
Daily 4 Day,11,12,2014,6,4,4,9,23
Daily 4 Day,11,13,2014,4,8,5,7,24
Daily 4 Day,11,14,2014,9,7,1,1,18
Daily 4 Day,11,15,2014,8,8,7,2,25
Daily 4 Day,11,17,2014,1,4,2,5,12
Daily 4 Day,11,18,2014,3,0,7,3,13
Daily 4 Day,11,19,2014,6,0,0,6,12
Daily 4 Day,11,20,2014,8,6,4,6,24
Daily 4 Day,11,21,2014,0,2,6,6,14
Daily 4 Day,11,22,2014,2,2,0,1,5
Daily 4 Day,11,24,2014,3,2,6,5,16
Daily 4 Day,11,25,2014,6,1,2,8,17
Daily 4 Day,11,26,2014,4,6,5,1,16
Daily 4 Day,11,27,2014,5,4,6,7,22
Daily 4 Day,11,28,2014,3,1,5,0,9
Daily 4 Day,11,29,2014,4,2,1,1,8
Daily 4 Day,12,1,2014,2,4,6,5,17
Daily 4 Day,12,2,2014,8,0,0,4,12
Daily 4 Day,12,3,2014,3,3,4,3,13
Daily 4 Day,12,4,2014,2,4,5,1,12
Daily 4 Day,12,5,2014,3,0,9,0,12
Daily 4 Day,12,6,2014,7,1,8,7,23
Daily 4 Day,12,8,2014,7,7,3,7,24
Daily 4 Day,12,9,2014,0,5,3,9,17
Daily 4 Day,12,10,2014,1,3,2,5,11
Daily 4 Day,12,11,2014,8,9,1,2,20
Daily 4 Day,12,12,2014,5,5,0,7,17
Daily 4 Day,12,13,2014,9,4,1,1,15
Daily 4 Day,12,15,2014,4,1,4,2,11
Daily 4 Day,12,16,2014,1,1,8,9,19
Daily 4 Day,12,17,2014,9,8,7,1,25
Daily 4 Day,12,18,2014,6,5,9,5,25
Daily 4 Day,12,19,2014,0,6,9,3,18
Daily 4 Day,12,20,2014,1,5,6,2,14
Daily 4 Day,12,22,2014,4,0,8,7,19
Daily 4 Day,12,23,2014,2,9,2,0,13
Daily 4 Day,12,24,2014,7,4,5,4,20
Daily 4 Day,12,25,2014,0,0,4,4,8
Daily 4 Day,12,26,2014,4,2,9,9,24
Daily 4 Day,12,27,2014,5,7,0,9,21
Daily 4 Day,12,29,2014,0,7,2,7,16
Daily 4 Day,12,30,2014,9,1,7,5,22
Daily 4 Day,12,31,2014,7,1,0,4,12
